region,slug,title,state,type,rating,minPrice
Goa,holy-spirit-church-margao,"Holy Spirit Church, Margao",Goa,spiritual,4.5,900
Goa,mallikarjuna-temple-goa,"Mallikarjuna Temple, Goa",Goa,spiritual,4.6,900
Goa,mahalasa-narayani-temple,"Mahalasa Narayani Temple",Goa,spiritual,4.6,900
Goa,mandrem-beach,"Mandrem Beach",Goa,beach,4.6,1200
Goa,shantadurga-kalangutkarin-temple,"Shantadurga Kalangutkarin Temple",Goa,spiritual,4.1,900
Goa,our-lady-of-grace-church,"Our Lady of Grace Church",Goa,spiritual,4.2,900
Goa,bambolim-beach,"Bambolim Beach",Goa,beach,4.1,1200
Goa,shri-damodar-sansthaan-goa,"Shri Damodar Sansthaan, Goa",Goa,spiritual,4.6,900
Goa,capela-de-nossa-senhora-da-saude,"Capela de Nossa Senhora da Saúde",Goa,spiritual,4.5,900
Gujarat,gir-forest,"Gir Forest",Gujarat,wildlife,4.7,2500
Gujarat,nageshvara-jyotirlinga,"Nageshvara Jyotirlinga",Gujarat,spiritual,4.4,900
Gujarat,sun-temple,"Sun Temple",Gujarat,spiritual,4.8,900
Gujarat,vansda-national-park,"Vansda National Park",Gujarat,wildlife,4.7,2500
Gujarat,nal-sarovar-bird-sanctuary,"Nal Sarovar Bird Sanctuary",Gujarat,wildlife,4.3,2500
Gujarat,laxmi-vilas-palace,"Laxmi Vilas Palace",Gujarat,heritage,4.7,900
Gujarat,rudra-mahalaya-temple,"Rudra Mahalaya Temple",Gujarat,spiritual,4.5,900
Gujarat,akshardham-gandhinagar,"Akshardham (Gandhinagar)",Gujarat,spiritual,4.8,900
Gujarat,dandi-beach,"Dandi Beach",Gujarat,beach,4.7,1200
Gujarat,taranga,"Taranga",Gujarat,spiritual,4.3,900
Gujarat,palitana-temples,"Palitana temples",Gujarat,spiritual,4.3,900
Gujarat,navlakha-temple-ghumli,"Navlakha Temple, Ghumli",Gujarat,spiritual,4.3,900
Gujarat,dumas-beach,"Dumas Beach",Gujarat,beach,4.1,1200
Gujarat,uparkot-fort,"Uparkot Fort",Gujarat,heritage,4.7,900
Gujarat,rama-lakshamana-temples-baradia,"Rama Lakshamana Temples, Baradia",Gujarat,spiritual,4.7,900
Gujarat,pindara-group-of-temples,"Pindara Group of Temples",Gujarat,spiritual,4.3,900
Gujarat,shankheshwar-jain-temple,"Shankheshwar Jain Temple",Gujarat,spiritual,4.5,900
Gujarat,camp-hanuman-temple,"Camp Hanuman Temple",Gujarat,spiritual,4.2,900
Gujarat,girnar-jain-temples,"Girnar Jain temples",Gujarat,spiritual,4.1,900
Gujarat,shiva-temple-kera,"Shiva Temple, Kera",Gujarat,spiritual,4.3,900
Gujarat,magderu,"Magderu",Gujarat,spiritual,4.6,900
Gujarat,munsar-lake-and-shrines,"Munsar lake and shrines",Gujarat,spiritual,4.6,900
Gujarat,shri-hanuman-mandir,"Shri Hanuman Mandir",Gujarat,spiritual,4.3,900
Gujarat,khijadiya-bird-sanctuary,"Khijadiya Bird Sanctuary",Gujarat,wildlife,4.6,2500
Gujarat,bhujia-fort,"Bhujia Fort",Gujarat,heritage,4.5,900
Gujarat,songadh-fort,"Songadh Fort",Gujarat,heritage,4.2,900
Gujarat,sacred-heart-syro-malabar-cathedral,"Sacred Heart Syro-Malabar Cathedral",Gujarat,spiritual,4.2,900
Gujarat,shri-swaminarayan-mandir-gadhada,"Shri Swaminarayan Mandir, Gadhada",Gujarat,spiritual,4.5,900
Gujarat,utkanteshwar-mahadev,"Utkanteshwar Mahadev",Gujarat,spiritual,4.7,900
Gujarat,bhadreshwar-jain-temple,"Bhadreshwar Jain Temple",Gujarat,spiritual,4.5,900
Gujarat,lakhpat-gurdwara-sahib,"Lakhpat Gurdwara Sahib",Gujarat,heritage,4.1,900
Gujarat,kalika-mata-temple-new-dhrewad,"Kalika Mata Temple, New Dhrewad",Gujarat,spiritual,4.6,900
Gujarat,porbandar-bird-sanctuary,"Porbandar Bird Sanctuary",Gujarat,wildlife,4.5,2500
Gujarat,shivrajpur-beach,"Shivrajpur beach",Gujarat,beach,4.5,1200
Gujarat,roha-fort,"Roha Fort",Gujarat,heritage,4.1,900
Gujarat,kanthkot-fort,"Kanthkot Fort",Gujarat,heritage,4.4,900
Gujarat,eme-temple,"EME Temple",Gujarat,spiritual,4.7,900
Gujarat,umiya-temple-unjha,"Umiya Temple, Unjha",Gujarat,spiritual,4.6,900
Gujarat,trinetreshwar-temple,"Trinetreshwar Temple",Gujarat,spiritual,4.8,900
Gujarat,kumbharia-jain-temples,"Kumbharia Jain temples",Gujarat,spiritual,4.3,900
Gujarat,brahma-temple-khedbrahma,"Brahma Temple, Khedbrahma",Gujarat,spiritual,4.4,900
Gujarat,santram-mandir,"Santram Mandir",Gujarat,spiritual,4.6,900
Gujarat,balaram-ambaji-widelife-sanctuary,"Balaram Ambaji Widelife Sanctuary",Gujarat,wildlife,4.2,2500
Gujarat,mitiyala-lion-sanctuary,"Mitiyala Lion Sanctuary",Gujarat,wildlife,4.7,2500
Gujarat,kutch-bustard-sanctuary,"Kutch Bustard Sanctuary",Gujarat,wildlife,4.4,2500
Gujarat,thol-lake-bird-sanctuary,"Thol Lake Bird Sanctuary",Gujarat,wildlife,4.1,2500
Gujarat,jambughoda-wildlife-sanctuary,"Jambughoda Wildlife Sanctuary",Gujarat,wildlife,4.3,2500
Gujarat,english-cemetery-surat,"English Cemetery, Surat",Gujarat,heritage,4.1,900
Gujarat,vijaya-vilas-palace,"Vijaya Vilas Palace",Gujarat,heritage,4.1,900
Gujarat,rajmahal-mehsana,"Rajmahal, Mehsana",Gujarat,heritage,4.5,900
Gujarat,ahmedabad-kali-bari,"Ahmedabad Kali Bari",Gujarat,spiritual,4.1,900
Gujarat,jain-temples-pavagadh,"Jain temples, Pavagadh",Gujarat,spiritual,4.3,900
Gujarat,jain-temples-abhapur,"Jain temples, Abhapur",Gujarat,spiritual,4.7,900
Gujarat,shri-swaminarayan-mandir-vadtal,"Shri Swaminarayan Mandir, Vadtal",Gujarat,spiritual,4.3,900
Gujarat,tapkeshwari-temple,"Tapkeshwari Temple",Gujarat,spiritual,4.6,900
Gujarat,sitala-mata-temple-butapaldi,"Sitala Mata Temple, Butapaldi",Gujarat,spiritual,4.3,900
Gujarat,ranak-devi-s-temple,"Ranak Devi's Temple",Gujarat,spiritual,4.3,900
Gujarat,panchasara-parshwanath-temple,"Panchasara Parshwanath temple",Gujarat,spiritual,4.5,900
Gujarat,valinath-mahadev-temple-tarabh,"Valinath Mahadev temple, Tarabh",Gujarat,spiritual,4.3,900
Gujarat,shantinath-jain-temple-kothara,"Shantinath Jain temple, Kothara",Gujarat,spiritual,4.3,900
Gujarat,sadhimataji-s-temple,"Sadhimataji’s temple",Gujarat,spiritual,4.5,900
Gujarat,jessore-sloth-bear-sanctuary,"Jessore Sloth Bear Sanctuary",Gujarat,wildlife,4.7,2500
Gujarat,rampara-sanctuary,"Rampara Sanctuary",Gujarat,wildlife,4.7,2500
Gujarat,shri-keshavraiji-temple,"Shri Keshavraiji Temple",Gujarat,spiritual,4.5,900
Gujarat,vardayini-mata-temple,"Vardayini Mata Temple",Gujarat,spiritual,4.7,900
Gujarat,khodaldham,"Khodaldham",Gujarat,spiritual,4.2,900
Gujarat,hanuman-dandi-temple,"Hanuman Dandi temple",Gujarat,spiritual,4.3,900
Gujarat,lakkadiya-hanuman-temple,"Lakkadiya Hanuman Temple",Gujarat,spiritual,4.6,900
Gujarat,hingolgadh-sanctuary,"Hingolgadh Sanctuary",Gujarat,wildlife,4.6,2500
Gujarat,girnar-wildlife-sanctuary,"Girnar Wildlife Sanctuary",Gujarat,wildlife,4.5,2500
Gujarat,songadh-jain-temple,"Songadh Jain temple",Gujarat,spiritual,4.1,900
Gujarat,sun-temple-thangadh,"Sun temple, Thangadh",Gujarat,spiritual,4.8,900
Haryana,sultanpur-national-park,"Sultanpur National Park",Haryana,wildlife,4.4,2500
Haryana,kalesar-national-park,"Kalesar National Park",Haryana,wildlife,4.6,2500
Haryana,asigarh-fort,"Asigarh Fort",Haryana,heritage,4.3,900
Haryana,bhindawas-wildlife-sanctuary,"Bhindawas Wildlife Sanctuary",Haryana,wildlife,4.2,2500
Haryana,nahar-wildlife-sanctuary,"Nahar Wildlife Sanctuary",Haryana,wildlife,4.2,2500
Haryana,bhima-devi-temple-complex,"Bhima Devi Temple Complex",Haryana,spiritual,4.3,900
Haryana,nada-sahib,"Nada Sahib",Haryana,heritage,4.3,900
Haryana,rohtak-zoo,"Rohtak Zoo",Haryana,wildlife,4.1,2500
Haryana,firoz-shah-palace-complex,"Firoz Shah palace complex",Haryana,heritage,4.5,900
Haryana,agroha-dham,"Agroha Dham",Haryana,spiritual,4.7,900
Haryana,bhuteshwar-temple,"Bhuteshwar Temple",Haryana,spiritual,4.5,900
Haryana,kalayat-ancient-bricks-temple-complex,"Kalayat Ancient Bricks Temple Complex",Haryana,spiritual,4.6,900
Haryana,saraswati-wildlife-sanctuary,"Saraswati Wildlife Sanctuary",Haryana,wildlife,4.2,2500
Haryana,khaparwas-wildlife-sanctuary,"Khaparwas Wildlife Sanctuary",Haryana,wildlife,4.6,2500
Haryana,nabha-house,"Nabha House",Haryana,heritage,4.7,900
Haryana,cantonment-church-tower,"Cantonment Church Tower",Haryana,spiritual,4.8,900
Haryana,eklavya-temple,"Eklavya temple",Haryana,spiritual,4.5,900
Haryana,dehra-temple,"Dehra Temple",Haryana,spiritual,4.7,900
Haryana,sheetla-mata-mandir-gurgaon,"Sheetla Mata Mandir Gurgaon",Haryana,spiritual,4.7,900
Haryana,bir-shikargah-wildlife-sanctuary,"Bir Shikargah Wildlife Sanctuary",Haryana,wildlife,4.7,2500
Haryana,khol-hi-raitan-wildlife-sanctuary,"Khol Hi-Raitan Wildlife Sanctuary",Haryana,wildlife,4.7,2500
Haryana,nahar-singh-mahal,"Nahar Singh Mahal",Haryana,heritage,4.1,900
Haryana,kartikeya-temple-pehowa,"Kartikeya Temple, Pehowa",Haryana,spiritual,4.7,900
Haryana,ranila,"Ranila",Haryana,spiritual,4.5,900
Haryana,chhilchhila-wildlife-sanctuary,"Chhilchhila Wildlife Sanctuary",Haryana,wildlife,4.5,2500
Haryana,appu-ghar,"Appu Ghar",Haryana,heritage,4.2,900
Haryana,european-cemetery,"European Cemetery",Haryana,heritage,4.8,900
Haryana,seventh-day-adventist-church-nilokheri,"Seventh-day Adventist Church, Nilokheri",Haryana,spiritual,4.6,900
Himachal Pradesh,great-himalayan-national-park,"Great Himalayan National Park",Himachal Pradesh,wildlife,4.2,2500
Himachal Pradesh,pin-valley-national-park,"Pin Valley National Park",Himachal Pradesh,wildlife,4.2,2500
Himachal Pradesh,kangra-fort-himachal-pradesh,"Kangra Fort, Himachal Pradesh",Himachal Pradesh,heritage,4.6,900
Himachal Pradesh,masroor-temples,"Masroor Temples",Himachal Pradesh,spiritual,4.5,900
Himachal Pradesh,khirganga-national-park,"Khirganga National Park",Himachal Pradesh,wildlife,4.8,2500
Himachal Pradesh,baijnath-temple-himachal-pradesh,"Baijnath Temple, Himachal Pradesh",Himachal Pradesh,spiritual,4.6,900
Himachal Pradesh,bhimakali-temple,"Bhimakali Temple",Himachal Pradesh,spiritual,4.4,900
Himachal Pradesh,simbalbara-national-park,"Simbalbara National Park",Himachal Pradesh,wildlife,4.7,2500
Himachal Pradesh,gurdwara-paonta-sahib,"Gurdwara Paonta Sahib",Himachal Pradesh,heritage,4.2,900
Himachal Pradesh,rehala-falls,"Rehala Falls",Himachal Pradesh,heritage,4.6,900
Himachal Pradesh,naggar-castle,"Naggar Castle",Himachal Pradesh,heritage,4.6,900
Himachal Pradesh,lakshana-devi-temple-bharmour,"Lakshana Devi Temple, Bharmour",Himachal Pradesh,spiritual,4.8,900
Himachal Pradesh,bathu-temples-himachal-pradesh,"Bathu Temples, Himachal Pradesh",Himachal Pradesh,spiritual,4.6,900
Himachal Pradesh,majthal-sanctuary,"Majthal Sanctuary",Himachal Pradesh,wildlife,4.5,2500
Himachal Pradesh,sissu-falls,"Sissu Falls",Himachal Pradesh,heritage,4.4,900
Himachal Pradesh,dhankar-gompa,"Dhankar Gompa",Himachal Pradesh,heritage,4.4,900
Himachal Pradesh,shri-chamunda-devi-mandir,"Shri Chamunda Devi Mandir",Himachal Pradesh,spiritual,4.7,900
Himachal Pradesh,kamaksha,"Kamaksha",Himachal Pradesh,spiritual,4.6,900
Himachal Pradesh,kalatop-khajjiar-sanctuary,"Kalatop Khajjiar Sanctuary",Himachal Pradesh,wildlife,4.8,2500
Himachal Pradesh,nargu-wildlife-sanctuary,"Nargu Wildlife Sanctuary",Himachal Pradesh,wildlife,4.1,2500
Himachal Pradesh,renuka-sanctuary,"Renuka Sanctuary",Himachal Pradesh,wildlife,4.3,2500
Himachal Pradesh,kanwar-sanctuary,"Kanwar Sanctuary",Himachal Pradesh,wildlife,4.1,2500
Himachal Pradesh,chail-sanctuary,"Chail Sanctuary",Himachal Pradesh,wildlife,4.5,2500
Himachal Pradesh,jaitak-fort,"Jaitak Fort",Himachal Pradesh,heritage,4.6,900
Himachal Pradesh,jwala-ji-kangra,"Jwala Ji Kangra",Himachal Pradesh,spiritual,4.5,900
Himachal Pradesh,trilokpur,"Trilokpur",Himachal Pradesh,spiritual,4.4,900
Himachal Pradesh,himani-chamunda,"Himani Chamunda",Himachal Pradesh,spiritual,4.5,900
Himachal Pradesh,churdhar-sanctuary,"Churdhar Sanctuary",Himachal Pradesh,wildlife,4.7,2500
Himachal Pradesh,tirthan-wildlife-sanctuary,"Tirthan Wildlife Sanctuary",Himachal Pradesh,wildlife,4.6,2500
Himachal Pradesh,talra-wildlife-sanctuary,"Talra Wildlife Sanctuary",Himachal Pradesh,wildlife,4.1,2500
Himachal Pradesh,bandli-wildlife-sanctuary,"Bandli Wildlife Sanctuary",Himachal Pradesh,wildlife,4.5,2500
Himachal Pradesh,rupi-bhaba-wildlife-sanctuary,"Rupi Bhaba Wildlife Sanctuary",Himachal Pradesh,wildlife,4.2,2500
Himachal Pradesh,tangyud-monastery,"Tangyud Monastery",Himachal Pradesh,spiritual,4.5,900
Himachal Pradesh,shali-mata-temple,"Shali Mata Temple",Himachal Pradesh,spiritual,4.5,900
Himachal Pradesh,pohlani-mata-temple,"Pohlani Mata Temple",Himachal Pradesh,spiritual,4.2,900
Himachal Pradesh,kugti-sanctuary,"Kugti Sanctuary",Himachal Pradesh,wildlife,4.4,2500
Himachal Pradesh,pong-dam-lake-wildlife-sanctuary,"Pong Dam Lake Wildlife Sanctuary",Himachal Pradesh,wildlife,4.5,2500
Himachal Pradesh,kibber-wildlife-sanctuary,"Kibber Wildlife Sanctuary",Himachal Pradesh,wildlife,4.6,2500
Himachal Pradesh,chandratal-wildlife-sanctuary,"Chandratal Wildlife Sanctuary",Himachal Pradesh,wildlife,4.7,2500
Himachal Pradesh,kamna-devi-temple,"Kamna Devi Temple",Himachal Pradesh,spiritual,4.1,900
Himachal Pradesh,shikari-devi-temple,"Shikari Devi Temple",Himachal Pradesh,spiritual,4.2,900
Himachal Pradesh,chehni-kothi,"Chehni Kothi",Himachal Pradesh,spiritual,4.8,900
Himachal Pradesh,maa-bhangayani-temple-haripurdhar,"Maa Bhangayani Temple, Haripurdhar",Himachal Pradesh,spiritual,4.4,900
Himachal Pradesh,maa-simsa-temple,"Maa Simsa temple",Himachal Pradesh,spiritual,4.2,900
Hooghly Delta,kolkata,"Kolkata",West Bengal,heritage,4.5,1200
Idukki,thekkady,"Thekkady",Kerala,wildlife,4.5,1500
Jabalpur District,bhedaghat,"Bhedaghat",Madhya Pradesh,nature,4.8,2000
Jammu & Kashmir,amarnath-temple,"Amarnath Temple",Jammu & Kashmir,spiritual,4.6,900
Jammu & Kashmir,dachigam-national-park,"Dachigam National Park",Jammu & Kashmir,wildlife,4.8,2500
Jammu & Kashmir,vaishno-devi-temple,"Vaishno Devi Temple",Jammu & Kashmir,spiritual,4.6,900
Jammu & Kashmir,hazratbal-shrine,"Hazratbal Shrine",Jammu & Kashmir,spiritual,4.1,900
Jammu & Kashmir,martand-sun-temple,"Martand Sun Temple",Jammu & Kashmir,spiritual,4.7,900
Jammu & Kashmir,shankaracharya-temple-srinagar,"Shankaracharya Temple, Srinagar",Jammu & Kashmir,spiritual,4.5,900
Jammu & Kashmir,gulmarg-wildlife-sanctuary,"Gulmarg Wildlife Sanctuary",Jammu & Kashmir,wildlife,4.2,2500
Jammu & Kashmir,akhnoor-fort,"Akhnoor Fort",Jammu & Kashmir,heritage,4.8,900
Jammu & Kashmir,avanti-swami-temple,"Avanti Swami Temple",Jammu & Kashmir,spiritual,4.2,900
Jammu & Kashmir,kheer-bhawani,"Kheer Bhawani",Jammu & Kashmir,spiritual,4.1,900
Jammu & Kashmir,raghunath-temple,"Raghunath Temple",Jammu & Kashmir,spiritual,4.4,900
Jammu & Kashmir,ramnagar-fort,"Ramnagar Fort",Jammu & Kashmir,heritage,4.3,900
Jammu & Kashmir,shankaragaurishvara-temple-pattan,"Shankaragaurishvara Temple, Pattan",Jammu & Kashmir,spiritual,4.3,900
Jammu & Kashmir,hirpora-wildlife-sanctuary,"Hirpora Wildlife Sanctuary",Jammu & Kashmir,wildlife,4.7,2500
Jammu & Kashmir,shivkhori,"Shivkhori",Jammu & Kashmir,spiritual,4.7,900
Jammu & Kashmir,wangath-temple-complex-naranag,"Wangath Temple complex, Naranag",Jammu & Kashmir,spiritual,4.4,900
Jammu & Kashmir,ancient-temple-at-ladhoo,"Ancient Temple at Ladhoo",Jammu & Kashmir,spiritual,4.7,900
Jammu & Kashmir,limber-wildlife-sanctuary,"Limber Wildlife Sanctuary",Jammu & Kashmir,wildlife,4.7,2500
Jammu & Kashmir,hari-parbat-fort,"Hari Parbat Fort",Jammu & Kashmir,heritage,4.7,900
Jammu & Kashmir,group-of-temples-at-kiramchi,"Group of Temples at Kiramchi",Jammu & Kashmir,spiritual,4.6,900
Jammu & Kashmir,st-joseph-s-catholic-church,"St. Joseph's Catholic Church",Jammu & Kashmir,spiritual,4.4,900
Jammu & Kashmir,qazinag-national-park,"Qazinag National Park",Jammu & Kashmir,wildlife,4.5,2500
Jammu & Kashmir,noori-chamb,"Noori Chamb",Jammu & Kashmir,heritage,4.4,900
Jammu & Kashmir,overa-aru-wildlife-sanctuary,"Overa-Aru Wildlife Sanctuary",Jammu & Kashmir,wildlife,4.2,2500
Jammu & Kashmir,bumzuva-cave-and-temple,"Bumzuva Cave and Temple",Jammu & Kashmir,spiritual,4.3,900
Jammu & Kashmir,tral-wildlife-sanctuary,"Tral Wildlife Sanctuary",Jammu & Kashmir,wildlife,4.6,2500
Jammu & Kashmir,mansar-surinsar-wildlife-sanctuary,"Mansar-Surinsar Wildlife sanctuary",Jammu & Kashmir,wildlife,4.4,2500
Jammu & Kashmir,baltal-thajwas-wildlife-sanctuary,"Baltal Thajwas Wildlife Sanctuary",Jammu & Kashmir,wildlife,4.6,2500
Jammu & Kashmir,hiranagar-fort,"Hiranagar Fort",Jammu & Kashmir,heritage,4.5,900
Jammu & Kashmir,poonch-fort,"Poonch Fort",Jammu & Kashmir,heritage,4.3,900
Jharkhand,vaidyanath-jyotirlinga,"Vaidyanath Jyotirlinga",Jharkhand,spiritual,4.7,900
Jharkhand,betla-national-park,"Betla National Park",Jharkhand,wildlife,4.4,2500
Jharkhand,hundru-falls,"Hundru Falls",Jharkhand,heritage,4.1,900
Jharkhand,shikharji,"Shikharji",Jharkhand,spiritual,4.4,900
Jharkhand,dassam-falls,"Dassam Falls",Jharkhand,heritage,4.6,900
Jharkhand,hazaribagh-wildlife-sanctuary,"Hazaribagh Wildlife Sanctuary",Jharkhand,wildlife,4.3,2500
Jharkhand,jonha-falls,"Jonha Falls",Jharkhand,heritage,4.5,900
Jharkhand,lodh-falls,"Lodh Falls",Jharkhand,heritage,4.2,900
Jharkhand,rajrappa,"Rajrappa",Jharkhand,heritage,4.4,900
Jharkhand,panchghagh-falls,"Panchghagh Falls",Jharkhand,heritage,4.8,900
Jharkhand,lower-ghaghri-falls,"Lower Ghaghri Falls",Jharkhand,heritage,4.3,900
Jharkhand,usri-falls,"Usri Falls",Jharkhand,heritage,4.3,900
Jharkhand,st-mary-s-cathedral-ranchi,"St. Mary's Cathedral, Ranchi",Jharkhand,heritage,4.7,900
Jharkhand,palamu-fort,"Palamu Fort",Jharkhand,heritage,4.1,900
Jharkhand,dalma-wildlife-sanctuary,"Dalma Wildlife Sanctuary",Jharkhand,wildlife,4.6,2500
Jharkhand,palamau-tiger-reserve,"Palamau Tiger Reserve",Jharkhand,wildlife,4.7,2500
Jharkhand,sita-falls,"Sita Falls",Jharkhand,heritage,4.3,900
Jharkhand,tata-steel-zoological-park,"Tata Steel Zoological Park",Jharkhand,wildlife,4.3,2500
Jharkhand,basilica-of-the-divine-motherhood-of-our-lady,"Basilica of the Divine Motherhood of Our Lady",Jharkhand,spiritual,4.6,900
Jharkhand,maa-dewri-temple,"Maa Dewri Temple",Jharkhand,spiritual,4.6,900
Jharkhand,harihar-dham,"Harihar Dham",Jharkhand,spiritual,4.8,900
Jharkhand,maluti-temples,"Maluti temples",Jharkhand,spiritual,4.4,900
Jharkhand,koderma-wildlife-sanctuary,"Koderma Wildlife Sanctuary",Jharkhand,wildlife,4.2,2500
Jharkhand,bhagwan-birsa-biological-park,"Bhagwan Birsa Biological Park",Jharkhand,wildlife,4.6,2500
Jharkhand,mahuadanr-wolf-sanctuary,"Mahuadanr Wolf Sanctuary",Jharkhand,wildlife,4.8,2500
Jharkhand,topchanchi-wildlife-sanctuary,"Topchanchi Wildlife Sanctuary",Jharkhand,wildlife,4.8,2500
Jharkhand,perwaghagh-falls,"Perwaghagh Falls",Jharkhand,heritage,4.7,900
Jharkhand,bhatinda-falls,"Bhatinda Falls",Jharkhand,heritage,4.3,900
Jharkhand,sri-sri-kalika-maharani-temple,"Sri Sri Kalika Maharani Temple",Jharkhand,spiritual,4.1,900
Jharkhand,karneshwar-dham,"Karneshwar Dham",Jharkhand,spiritual,4.2,900
Jharkhand,rani-sati-mandir-mahuda,"Rani Sati Mandir Mahuda",Jharkhand,spiritual,4.4,900
Jharkhand,lawapani-falls,"Lawapani Falls",Jharkhand,heritage,4.4,900
Jhunjhunu & Sikar,shekhawati,"Shekhawati",Rajasthan,heritage,4.7,2500
Kadapa District,gandikota,"Gandikota",Andhra Pradesh,nature,4.8,2200
Kandhamal District,daringbadi,"Daringbadi",Odisha,hillstation,4.6,2000
Kangra Valley,mcleodganj,"McLeod Ganj",Himachal Pradesh,spiritual,4.5,400
Kangra,bir-billing,"Bir Billing",Himachal Pradesh,adventure,4.6,1000
Kargil District,zanskar-valley,"Zanskar Valley",Ladakh,adventure,4.9,3500
Karnataka,bijapur-fort,"Bijapur Fort",Karnataka,heritage,4.3,900
Karnataka,jog-falls,"Jog Falls",Karnataka,heritage,4.4,900
Karnataka,nagarhole-national-park,"Nagarhole National Park",Karnataka,wildlife,4.2,2500
Karnataka,shivanasamudra-falls,"Shivanasamudra Falls",Karnataka,heritage,4.7,900
Karnataka,chennakesava-temple,"Chennakesava Temple",Karnataka,spiritual,4.7,900
Karnataka,kali-tiger-reserve,"Kali Tiger Reserve",Karnataka,wildlife,4.6,2500
Karnataka,bannerghatta-national-park,"Bannerghatta National Park",Karnataka,wildlife,4.4,2500
Karnataka,chennakesava-temple-at-somanathapura-mysore,"Chennakesava Temple at Somanathapura Mysore",Karnataka,spiritual,4.6,900
Karnataka,st-philomena-s-cathedral,"St. Philomena's Cathedral",Karnataka,spiritual,4.3,900
Karnataka,irupu-falls,"Irupu Falls",Karnataka,heritage,4.3,900
Karnataka,hoysaleswara-temple,"Hoysaleswara Temple",Karnataka,spiritual,4.7,900
Karnataka,bidar-fort,"Bidar Fort",Karnataka,heritage,4.4,900
Karnataka,gokak-falls,"Gokak Falls",Karnataka,heritage,4.1,900
Karnataka,udupi-sri-krishna-matha,"Udupi Sri Krishna Matha",Karnataka,spiritual,4.8,900
Karnataka,kunchikal-falls,"Kunchikal Falls",Karnataka,heritage,4.8,900
Karnataka,ranganthittu-bird-sanctuary,"Ranganthittu Bird Sanctuary",Karnataka,wildlife,4.1,2500
Karnataka,bengaluru-palace,"Bengaluru Palace",Karnataka,heritage,4.6,900
Karnataka,lalitha-mahal,"Lalitha Mahal",Karnataka,heritage,4.5,900
Karnataka,chamundeshwari-temple,"Chamundeshwari Temple",Karnataka,spiritual,4.8,900
Karnataka,hebbe-falls,"Hebbe Falls",Karnataka,heritage,4.3,900
Karnataka,durga-temple-aihole,"Durga temple, Aihole",Karnataka,spiritual,4.8,900
Karnataka,kollur-mookambika-temple,"Kollur Mookambika Temple",Karnataka,spiritual,4.8,900
Karnataka,nageshvara-temple,"Nageshvara Temple",Karnataka,spiritual,4.3,900
Karnataka,mahadeva-temple-itagi,"Mahadeva Temple, Itagi",Karnataka,spiritual,4.6,900
Karnataka,dharmaraya-swamy-temple,"Dharmaraya Swamy Temple",Karnataka,spiritual,4.2,900
Karnataka,chitradurga-fort,"Chitradurga Fort",Karnataka,heritage,4.7,900
Karnataka,panchakuta-basadi-kambadahalli,"Panchakuta Basadi, Kambadahalli",Karnataka,spiritual,4.8,900
Karnataka,mahakuta-group-of-temples,"Mahakuta group of temples",Karnataka,spiritual,4.7,900
Karnataka,banashankari-amma-temple,"Banashankari Amma Temple",Karnataka,spiritual,4.3,900
Karnataka,halasuru-someshwara-temple-bangalore,"Halasuru Someshwara Temple, Bangalore",Karnataka,spiritual,4.4,900
Karnataka,kukke-subramanya-temple,"Kukke Subramanya Temple",Karnataka,spiritual,4.2,900
Karnataka,dandeli-wildlife-sanctuary,"Dandeli Wildlife Sanctuary",Karnataka,wildlife,4.7,2500
Karnataka,devanahalli-fort,"Devanahalli Fort",Karnataka,heritage,4.1,900
Karnataka,amrutesvara-temple,"Amrutesvara Temple",Karnataka,spiritual,4.6,900
Karnataka,saavira-kambada-basadi,"Saavira Kambada Basadi",Karnataka,spiritual,4.2,900
Karnataka,st-lawrence-shrine,"St. Lawrence Shrine",Karnataka,spiritual,4.6,900
Karnataka,manyakheta,"Manyakheta",Karnataka,spiritual,4.5,900
Karnataka,ananthasayana-temple,"Ananthasayana temple",Karnataka,spiritual,4.4,900
Karnataka,gokarnanatheshwara-temple,"Gokarnanatheshwara Temple",Karnataka,spiritual,4.8,900
