type,slug,title,state,rating,minPrice
heritage,rasalgad,"Rasalgad",Maharashtra,4.7,900
heritage,nhavigad,"Nhavigad",Maharashtra,4.1,900
heritage,chandan-fort,"Chandan Fort",Maharashtra,4.7,900
heritage,salota-fort,"Salota fort",Maharashtra,4.4,900
heritage,vairagad-fort,"Vairagad Fort",Maharashtra,4.2,900
heritage,indori-fort,"Indori Fort",Maharashtra,4.6,900
heritage,gowalkot,"Gowalkot",Maharashtra,4.3,900
heritage,mangalgad,"Mangalgad",Maharashtra,4.7,900
heritage,vasota-fort,"Vasota Fort",Maharashtra,4.4,900
heritage,bitangad,"Bitangad",Maharashtra,4.4,900
heritage,vairatgad-fort,"Vairatgad Fort",Maharashtra,4.3,900
heritage,patta-fort,"Patta Fort",Maharashtra,4.6,900
heritage,kalyangad,"Kalyangad",Maharashtra,4.4,900
heritage,purnagad-fort,"Purnagad Fort",Maharashtra,4.1,900
heritage,vardhangad-fort,"Vardhangad Fort",Maharashtra,4.2,900
heritage,yashwantgad-fort,"Yashwantgad Fort",Maharashtra,4.3,900
heritage,kunjargad,"Kunjargad",Maharashtra,4.5,900
heritage,ghargad,"Ghargad",Maharashtra,4.3,900
heritage,tringalwadi,"Tringalwadi",Maharashtra,4.2,900
heritage,rajdher-fort,"Rajdher fort",Maharashtra,4.3,900
heritage,pisola-fort,"Pisola fort",Maharashtra,4.2,900
heritage,narayangad,"Narayangad",Maharashtra,4.2,900
heritage,chandragad,"Chandragad",Maharashtra,4.3,900
heritage,vikatgad,"Vikatgad",Maharashtra,4.6,900
heritage,kurdugad,"Kurdugad",Maharashtra,4.5,900
heritage,chavand,"Chavand",Maharashtra,4.2,900
heritage,bhorgiri-fort,"Bhorgiri Fort",Maharashtra,4.4,900
heritage,malhargad,"Malhargad",Maharashtra,4.5,900
heritage,gurdwara-guru-nanak-punjabi-sabha-chakala,"Gurdwara Guru Nanak Punjabi Sabha Chakala",Maharashtra,4.3,900
heritage,banoti-waterfall,"Banoti waterfall",Maharashtra,4.1,900
heritage,gagangad,"Gagangad",Maharashtra,4.2,900
heritage,mohangad,"Mohangad",Maharashtra,4.5,900
heritage,konkan-diva-fort,"Konkan Diva Fort",Maharashtra,4.3,900
heritage,pandavgad,"Pandavgad",Maharashtra,4.4,900
heritage,pabargad,"Pabargad",Maharashtra,4.1,900
heritage,mansantoshgad,"Mansantoshgad",Maharashtra,4.6,900
heritage,santoshgad,"Santoshgad",Maharashtra,4.3,900
heritage,samangad,"Samangad",Maharashtra,4.5,900
heritage,prachitgad,"Prachitgad",Maharashtra,4.1,900
heritage,machindragad,"Machindragad",Maharashtra,4.1,900
heritage,suamargad,"Suamargad",Maharashtra,4.6,900
heritage,javlya-fort,"Javlya Fort",Maharashtra,4.6,900
heritage,pavangad,"Pavangad",Kerala,4.6,900
heritage,tungi-fort,"Tungi fort",Maharashtra,4.7,900
heritage,kidzania-mumbai,"KidZania Mumbai",Maharashtra,4.3,900
heritage,mahipalgad,"Mahipalgad",Maharashtra,4.7,900
heritage,mohandar-fort,"Mohandar fort",Maharashtra,4.4,900
heritage,mandangad-fort,"Mandangad fort",Maharashtra,4.8,900
heritage,makrandgad,"Makrandgad",Maharashtra,4.5,900
heritage,kangla-fort,"Kangla Fort",Manipur,4.3,900
heritage,st-joseph-s-cathedral-imphal,"St. Joseph's Cathedral, Imphal",Manipur,4.8,900
heritage,bihu-loukon,"Bihu Loukon",Manipur,4.2,900
heritage,nohsngithiang-falls,"Nohsngithiang Falls",Meghalaya,4.5,900
heritage,nohkalikai-falls,"Nohkalikai Falls",Meghalaya,4.8,900
heritage,langshiang-falls,"Langshiang Falls",Meghalaya,4.7,900
heritage,kynrem-falls,"Kynrem Falls",Meghalaya,4.6,900
heritage,wah-kaba-falls,"Wah Kaba Falls",Meghalaya,4.2,900
heritage,vantawng-falls,"Vantawng Falls",Mizoram,4.5,900
heritage,barehipani-falls,"Barehipani Falls",Odisha,4.5,900
heritage,sanaghagara-waterfall,"Sanaghagara Waterfall",Odisha,4.8,900
heritage,barabati-fort,"Barabati Fort",Odisha,4.4,900
heritage,raibania-fort,"Raibania Fort",Odisha,4.8,900
heritage,gajlaxmi-palace,"Gajlaxmi palace",Odisha,4.7,900
heritage,kanika-palace,"Kanika Palace",Odisha,4.2,900
heritage,gandahati-waterfall,"Gandahati Waterfall",Odisha,4.6,900
heritage,asurgarh,"Asurgarh",Odisha,4.6,900
heritage,gajapati-palace,"Gajapati Palace",Odisha,4.3,900
heritage,harmandir-sahib,"Harmandir Sahib",Punjab,4.3,900
heritage,qila-mubarak,"Qila Mubarak",Punjab,4.2,900
heritage,qila-mubarak-patiala,"Qila Mubarak, Patiala",Punjab,4.5,900
heritage,takht-sri-damdama-sahib,"Takht Sri Damdama Sahib",Punjab,4.6,900
heritage,gurdwara-fatehgarh-sahib,"Gurdwara Fatehgarh Sahib",Punjab,4.5,900
heritage,gurdwara-sri-tarn-taran-sahib,"Gurdwara Sri Tarn Taran Sahib",Punjab,4.5,900
heritage,manauli-fort,"Manauli Fort",Punjab,4.1,900
heritage,gurdwara-manji-sahib,"Gurdwara Manji Sahib",Punjab,4.7,900
heritage,st-mary-s-cathedral-jalandhar,"St. Mary's Cathedral, Jalandhar",Punjab,4.4,900
heritage,mughal-serai,"Mughal Serai",Punjab,4.1,900
heritage,gurdwara-karamsar-rara-sahib,"Gurdwara Karamsar Rara Sahib",Punjab,4.3,900
heritage,phillaur-fort,"Phillaur Fort",Punjab,4.7,900
heritage,gurdwara-sri-ber-sahib,"Gurdwara Sri Ber Sahib",Punjab,4.7,900
heritage,gurdwara-patalpuri-sahib,"Gurdwara Patalpuri Sahib",Punjab,4.5,900
heritage,gurdwara-baba-bakala-sahib,"Gurdwara Baba Bakala Sahib",Punjab,4.1,900
heritage,addhi-khuyi,"Addhi Khuyi",Punjab,4.6,900
heritage,keshgarh-qila,"Keshgarh Qila",Punjab,4.7,900
heritage,sainik-school-kapurthala,"Sainik School, Kapurthala",Punjab,4.6,900
heritage,gurdwara-jyoti-sarup,"Gurdwara Jyoti Sarup",Punjab,4.3,900
heritage,gurdwara-jand-sahib,"Gurdwara Jand Sahib",Punjab,4.2,900
heritage,bajwara-fort,"Bajwara Fort",Punjab,4.3,900
heritage,qila-mubarak-faridkot,"Qila Mubarak, Faridkot",Punjab,4.2,900
heritage,hawa-mahal,"Hawa Mahal",Rajasthan,4.7,900
heritage,hill-forts-of-rajasthan,"Hill Forts of Rajasthan",Rajasthan,4.5,900
heritage,amber-fort,"Amber Fort",Rajasthan,4.8,900
heritage,kumbhalgarh,"Kumbhalgarh",Rajasthan,4.2,900
heritage,mehrangarh-fort,"Mehrangarh Fort",Rajasthan,4.3,900
heritage,ranthambore-fort,"Ranthambore Fort",Rajasthan,4.4,900
heritage,lake-palace,"Lake Palace",Rajasthan,4.4,900
heritage,jal-mahal,"Jal Mahal",Rajasthan,4.6,900
heritage,gagron-fort,"Gagron Fort",Rajasthan,4.3,900
heritage,bhangarh-fort,"Bhangarh Fort",Rajasthan,4.7,900
heritage,monsoon-palace,"Monsoon Palace",Rajasthan,4.7,900
heritage,taragarh-fort,"Taragarh Fort",Rajasthan,4.3,900
heritage,lohagarh-fort,"Lohagarh Fort",Rajasthan,4.6,900
heritage,birla-mandir,"Birla Mandir",Rajasthan,4.4,900
heritage,bhatner-fort,"Bhatner Fort",Rajasthan,4.2,900
heritage,hill-fort-kesroli,"Hill Fort Kesroli",Rajasthan,4.3,900
heritage,deeg-palace,"Deeg Palace",Rajasthan,4.4,900
heritage,fort-madhogarh,"Fort Madhogarh",Rajasthan,4.8,900
heritage,alwar-fort,"Alwar Fort",Rajasthan,4.6,900
heritage,jalore-fort,"Jalore Fort",Rajasthan,4.4,900
heritage,laxmangarh-fort,"Laxmangarh Fort",Rajasthan,4.2,900
heritage,umed-bhawan-palace,"Umed Bhawan Palace",Rajasthan,4.4,900
heritage,hindaun-fort,"Hindaun Fort",Rajasthan,4.6,900
heritage,juna-mahal-dungarpur,"Juna Mahal, Dungarpur",Rajasthan,4.1,900
heritage,bijai-garh,"Bijai Garh",Rajasthan,4.2,900
heritage,rajgarh-fort,"Rajgarh Fort",Rajasthan,4.6,900
heritage,bhainsrorgarh,"Bhainsrorgarh",Rajasthan,4.4,900
heritage,bandh-baretha,"Bandh Baretha",Rajasthan,4.5,900
heritage,gurdwara-nanaklama,"Gurdwara Nanaklama",Sikkim,4.3,900
heritage,tendong-gumpa,"Tendong Gumpa",Sikkim,4.1,900
heritage,san-thome-basilica,"San Thome Basilica",Tamil Nadu,4.3,900
heritage,fort-st-george,"Fort St. George",Tamil Nadu,4.4,900
heritage,hogenakkal-falls,"Hogenakkal Falls",Tamil Nadu,4.3,900
heritage,agaya-gangai,"Agaya Gangai",Tamil Nadu,4.3,900
heritage,gingee-fort,"Gingee Fort",Tamil Nadu,4.1,900
heritage,pykara,"Pykara",Tamil Nadu,4.6,900
heritage,thalaiyar-falls,"Thalaiyar Falls",Tamil Nadu,4.7,900
heritage,vellore-fort,"Vellore Fort",Tamil Nadu,4.4,900
heritage,siruvani-waterfalls,"Siruvani Waterfalls",Tamil Nadu,4.1,900
heritage,suruli-falls,"Suruli Falls",Tamil Nadu,4.1,900
heritage,kiliyur-falls,"Kiliyur Falls",Tamil Nadu,4.3,900
heritage,thirparappu-waterfalls,"Thirparappu Waterfalls",Tamil Nadu,4.6,900
heritage,fort-dansborg,"Fort Dansborg",Tamil Nadu,4.7,900
heritage,kutladampatti-falls,"Kutladampatti Falls",Tamil Nadu,4.2,900
heritage,dindigul-fort,"Dindigul Fort",Tamil Nadu,4.4,900
heritage,padmanabhapuram-palace,"Padmanabhapuram Palace",Tamil Nadu,4.8,900
heritage,kumbakkarai-falls,"Kumbakkarai Falls",Tamil Nadu,4.6,900
heritage,fort-st-david,"Fort St. David",Tamil Nadu,4.6,900
heritage,vattakottai-fort,"Vattakottai Fort",Tamil Nadu,4.6,900
heritage,attur-fort,"Attur Fort",Tamil Nadu,4.8,900
heritage,st-francis-xavier-s-cathedral-kottar,"St. Francis Xavier's Cathedral, Kottar",Tamil Nadu,4.7,900
heritage,st-george-s-cathedral,"St. George's Cathedral",Tamil Nadu,4.4,900
heritage,agasthiyar-falls,"Agasthiyar Falls",Tamil Nadu,4.5,900
heritage,namakkal-fort,"Namakkal Fort",Tamil Nadu,4.4,900
heritage,alamparai-fort,"Alamparai Fort",Tamil Nadu,4.4,900
heritage,thirumayam-fort,"Thirumayam Fort",Tamil Nadu,4.5,900
heritage,katary-falls,"Katary Falls",Tamil Nadu,4.8,900
heritage,fort-vijf-sinnen,"Fort Vijf Sinnen",Tamil Nadu,4.5,900
heritage,sankagiri-fort,"Sankagiri Fort",Tamil Nadu,4.3,900
heritage,kalhatty-falls,"Kalhatty Falls",Tamil Nadu,4.3,900
heritage,dash-n-splash,"Dash n Splash",Tamil Nadu,4.3,900
heritage,ranjankudi-fort,"Ranjankudi Fort",Tamil Nadu,4.7,900
heritage,frog-hill-view-point,"Frog Hill View Point",Tamil Nadu,4.4,900
heritage,droog-fort,"Droog Fort",Tamil Nadu,4.4,900
heritage,anchettidurgam,"Anchettidurgam",Tamil Nadu,4.4,900
heritage,tangrakottai,"Tangrakottai",Tamil Nadu,4.1,900
heritage,sivaganga-palace,"Sivaganga Palace",Tamil Nadu,4.5,900
heritage,saccidananda-ashram,"Saccidananda Ashram",Tamil Nadu,4.2,900
heritage,st-john-s-cathedral-nazareth,"St. John's Cathedral, Nazareth",Tamil Nadu,4.7,900
heritage,ramoji-film-city,"Ramoji Film City",Telangana,4.2,900
heritage,falaknuma-palace,"Falaknuma Palace",Telangana,4.4,900
heritage,chowmahalla-palace,"Chowmahalla Palace",Telangana,4.5,900
heritage,warangal-fort,"Warangal Fort",Telangana,4.5,900
heritage,nizamia-observatory,"Nizamia observatory",Telangana,4.5,900
heritage,asman-garh-palace,"Asman Garh Palace",Telangana,4.2,900
heritage,bhongir-fort,"Bhongir Fort",Telangana,4.7,900
heritage,medak-fort,"Medak Fort",Telangana,4.4,900
heritage,khammam-fort,"Khammam Fort",Telangana,4.6,900
heritage,gayatri-waterfalls,"Gayatri Waterfalls",Telangana,4.7,900
heritage,buddhavanam,"Buddhavanam",Telangana,4.5,900
heritage,elgandal-fort,"Elgandal Fort",Telangana,4.3,900
heritage,gandhari-khilla,"Gandhari khilla",Telangana,4.7,900
heritage,ramagiri-fort,"Ramagiri Fort",Telangana,4.7,900
heritage,gurdwara-handi-sahib,"Gurdwara Handi Sahib",Bihar,4.2,900
heritage,national-fisheries-development-board-building,"National Fisheries Development Board building",Telangana,4.5,900
heritage,osmania-arts-college,"Osmania Arts College",Telangana,4.2,900
heritage,st-francis-xavier-cathedral-agartala,"St. Francis Xavier Cathedral, Agartala",Tripura,4.3,900
heritage,fatehpur-sikri,"Fatehpur Sikri",Uttar Pradesh,4.4,900
heritage,agra-fort,"Agra Fort",Uttar Pradesh,4.3,900
heritage,khusro-bagh,"Khusro Bagh",Uttar Pradesh,4.6,900
heritage,allahabad-fort,"Allahabad Fort",Uttar Pradesh,4.8,900
heritage,sikandar-bagh,"Sikandar Bagh",Uttar Pradesh,4.3,900
heritage,jhansi-fort,"Jhansi Fort",Uttar Pradesh,4.7,900
heritage,chunar-fort,"Chunar Fort",Uttar Pradesh,4.6,900
heritage,garhwa-fort,"Garhwa Fort",Uttar Pradesh,4.7,900
heritage,etawah-safari-park,"Etawah Safari Park",Uttar Pradesh,4.2,900
heritage,guru-ka-tal,"Guru ka Tal",Uttar Pradesh,4.4,900
heritage,shahi-qila,"Shahi Qila",Uttar Pradesh,4.3,900
heritage,vijaygarh-fort,"Vijaygarh Fort",Uttar Pradesh,4.5,900
heritage,portuguese-cemetery,"Portuguese Cemetery",Uttar Pradesh,4.2,900
heritage,fort-ruhya,"Fort Ruhya",Uttar Pradesh,4.4,900
heritage,hathras-fort,"Hathras Fort",Uttar Pradesh,4.7,900
heritage,kuchesar-fort,"Kuchesar Fort",Uttar Pradesh,4.2,900
heritage,fatehgarh-fort,"Fatehgarh Fort",Uttar Pradesh,4.6,900
heritage,kempty-falls,"Kempty Falls",Uttarakhand,4.2,900
heritage,patal-bhuvaneshwar,"Patal Bhuvaneshwar",Uttarakhand,4.7,900
heritage,vasudhara-falls,"Vasudhara Falls",Uttarakhand,4.2,900
heritage,beatles-ashram,"Beatles Ashram",Uttarakhand,4.8,900
heritage,gurdwara-nanak-mata-sahib,"Gurdwara Nanak Mata Sahib",Uttarakhand,4.2,900
heritage,fort-william,"Fort William",West Bengal,4.3,900
heritage,cooch-behar-palace,"Cooch Behar Palace",West Bengal,4.8,900
heritage,garh-panchkot,"Garh Panchkot",West Bengal,4.4,900
heritage,hazarduari-palace,"Hazarduari Palace",West Bengal,4.3,900
heritage,buxa-fort,"Buxa Fort",West Bengal,4.3,900
heritage,rasmancha,"Rasmancha",West Bengal,4.5,900
heritage,eco-park,"Eco Park",West Bengal,4.5,900
heritage,nicco-park,"Nicco Park",West Bengal,4.7,900
heritage,kurumbera-fort,"Kurumbera Fort",West Bengal,4.2,900
heritage,andul-rajbari,"Andul Rajbari",West Bengal,4.8,900
heritage,rangamati-tea-estate-cemetery,"Rangamati Tea Estate Cemetery",West Bengal,4.8,900
heritage,kalikapur-zamindar-palace,"Kalikapur Zamindar palace",West Bengal,4.2,900
heritage,dholavira,"Dholavira",Gujarat,4.8,2400
heritage,mandu,"Mandu (Mandav)",Madhya Pradesh,4.8,2000
heritage,shekhawati,"Shekhawati",Rajasthan,4.7,2500
heritage,unakoti,"Unakoti",Tripura,4.8,1600
hill_station,kanatal,"Kanatal",Uttarakhand,4.6,500
hill_station,manali,"Manali",Himachal Pradesh,4.7,400
hill_station,coorg,"Coorg",Karnataka,4.5,600
hill_station,darjeeling,"Darjeeling",West Bengal,4.6,500
hill_station,munnar,"Munnar",Kerala,4.6,600
hill_station,ooty,"Ooty",Tamil Nadu,4.4,400
hill_station,mount-abu,"Mount Abu",Rajasthan,4.4,1000
hill_station,nainital,"Nainital",Uttarakhand,4.4,1200
hill_station,mussoorie,"Mussoorie",Uttarakhand,4.4,1300
hill_station,lansdowne,"Lansdowne",Uttarakhand,4.3,1500
hill_station,ranikhet,"Ranikhet",Uttarakhand,4.3,1400
hill_station,chopta,"Chopta",Uttarakhand,4.6,1200
hill_station,munsiyari,"Munsiyari",Uttarakhand,4.5,1300
hill_station,shimla,"Shimla",Himachal Pradesh,4.4,1300
hill_station,dalhousie,"Dalhousie",Himachal Pradesh,4.3,1300
hill_station,khajjiar,"Khajjiar",Himachal Pradesh,4.4,1400
hill_station,chitkul,"Chitkul",Himachal Pradesh,4.6,1200
hill_station,kalpa,"Kalpa",Himachal Pradesh,4.5,1200
hill_station,srinagar,"Srinagar",Jammu & Kashmir,4.6,1500
hill_station,pahalgam,"Pahalgam",Jammu & Kashmir,4.6,1800
hill_station,sonamarg,"Sonamarg",Jammu & Kashmir,4.5,1800
hill_station,patnitop,"Patnitop",Jammu & Kashmir,4.2,1300
hill_station,gangtok,"Gangtok",Sikkim,4.6,1500
hill_station,pelling,"Pelling",Sikkim,4.5,1400
hill_station,lachung,"Lachung",Sikkim,4.6,2000
hill_station,shillong,"Shillong",Meghalaya,4.5,1300
hill_station,cherrapunji,"Cherrapunji",Meghalaya,4.5,1300
hill_station,ziro,"Ziro",Arunachal Pradesh,4.5,1400
hill_station,tawang,"Tawang",Arunachal Pradesh,4.6,1600
hill_station,kohima,"Kohima",Nagaland,4.4,1400
hill_station,chikmagalur,"Chikmagalur",Karnataka,4.5,1200
hill_station,wayanad,"Wayanad",Kerala,4.5,1200
hill_station,kodaikanal,"Kodaikanal",Tamil Nadu,4.5,1300
hill_station,araku-valley,"Araku Valley",Andhra Pradesh,4.4,1100
hill_station,lonavala,"Lonavala",Maharashtra,4.3,1200
hill_station,mahabaleshwar,"Mahabaleshwar",Maharashtra,4.4,1300
hill_station,matheran,"Matheran",Maharashtra,4.3,1300
hill_station,saputara,"Saputara",Gujarat,4.2,1100
hill_station,pachmarhi,"Pachmarhi",Madhya Pradesh,4.4,1100
hill_station,kufri,"Kufri",Himachal Pradesh,4.1,1300
hill_station,dehradun,"Dehradun",Uttarakhand,4.2,1100
hill_station,yelagiri,"Yelagiri",Tamil Nadu,4.1,1100
hill_station,netarhat,"Netarhat",Jharkhand,4.2,1000
hill_station,western-ghats,"Western Ghats",Goa,4.6,1500
hill_station,church-of-our-lady-of-the-snows,"Church of Our Lady of the Snows",Goa,4.3,1200
hill_station,diskit-monastery,"Diskit Monastery",Ladakh,4.2,1200
hill_station,amboli,"Amboli",Maharashtra,4.4,1200
hill_station,basilica-of-our-lady-of-snows-thoothukudi,"Basilica of Our Lady of Snows, Thoothukudi",Tamil Nadu,4.4,1200
hill_station,our-lady-of-snows,"Our Lady of Snows",Tamil Nadu,4.2,1200
hillstation,daringbadi,"Daringbadi",Odisha,4.6,2000
hillstation,dhanaulti,"Dhanaulti",Uttarakhand,4.7,2200
hillstation,gurez-valley,"Gurez Valley",Jammu & Kashmir,4.9,3000
hillstation,jibhi,"Jibhi",Himachal Pradesh,4.9,1800
hillstation,valparai,"Valparai",Tamil Nadu,4.8,2500
nature,manesar,"Manesar & Damdama Lake",Haryana,4.6,2800
nature,bhedaghat,"Bhedaghat",Madhya Pradesh,4.8,2000
nature,chitrakote-falls,"Chitrakote Falls",Chhattisgarh,4.8,2000
nature,dawki,"Dawki",Meghalaya,4.8,2000
nature,gandikota,"Gandikota",Andhra Pradesh,4.8,2200
nature,loktak-lake,"Loktak Lake",Manipur,4.9,2400
nature,lonar-crater,"Lonar Crater Lake",Maharashtra,4.7,1800
nature,mawlynnong,"Mawlynnong",Meghalaya,4.8,1800
nature,polo-forest,"Polo Forest",Gujarat,4.7,2200
nature,tamhini-ghat,"Tamhini Ghat",Maharashtra,4.8,2200
scenic,teerathgarh-falls,"Teerathgarh Falls",Chhattisgarh,4.8,900
spiritual,rishikesh,"Rishikesh",Uttarakhand,4.6,350
spiritual,varanasi,"Varanasi",Uttar Pradesh,4.5,350
spiritual,mcleodganj,"McLeod Ganj",Himachal Pradesh,4.5,400
spiritual,pushkar,"Pushkar",Rajasthan,4.4,900
spiritual,haridwar,"Haridwar",Uttarakhand,4.5,900
spiritual,madurai,"Madurai",Tamil Nadu,4.6,900
spiritual,rameshwaram,"Rameshwaram",Tamil Nadu,4.6,900
spiritual,tirupati,"Tirupati",Andhra Pradesh,4.6,900
spiritual,dwarka,"Dwarka",Gujarat,4.5,900
spiritual,somnath,"Somnath",Gujarat,4.6,900
spiritual,ujjain,"Ujjain",Madhya Pradesh,4.6,900
spiritual,puri,"Puri",Odisha,4.5,900
spiritual,bodh-gaya,"Bodh Gaya",Bihar,4.7,900
spiritual,sri-vetrimalai-murugan-temple,"Sri Vetrimalai Murugan Temple",Andaman & Nicobar,4.4,900
spiritual,tirumala-venkateswara-temple,"Tirumala Venkateswara Temple",Andhra Pradesh,4.5,900
spiritual,mallikarjuna-temple,"Mallikarjuna Temple",Andhra Pradesh,4.7,900
spiritual,simhachalam-temple,"Simhachalam Temple",Andhra Pradesh,4.2,900
spiritual,kanaka-durga-temple,"Kanaka Durga Temple",Andhra Pradesh,4.4,900
spiritual,srikalahasti-temple,"Srikalahasti Temple",Andhra Pradesh,4.2,900
spiritual,veerabhadra-temple,"Veerabhadra Temple",Andhra Pradesh,4.3,900
spiritual,arasavalli-sun-temple,"Arasavalli Sun Temple",Andhra Pradesh,4.2,900
spiritual,yaganti-temple,"Yaganti Temple",Andhra Pradesh,4.6,900
spiritual,sri-kodandrama-swamy-temple-vontimitta,"Sri Kodandrama Swamy Temple, Vontimitta",Andhra Pradesh,4.6,900
spiritual,kanipakam-vinayaka-temple,"Kanipakam Vinayaka Temple",Andhra Pradesh,4.8,900
spiritual,somarama,"Somarama",Andhra Pradesh,4.3,900
spiritual,mogalrajapuram-caves,"Mogalrajapuram caves",Andhra Pradesh,4.4,900
spiritual,palli-kondeswarar-temple-surutupalle,"Palli Kondeswarar Temple, Surutupalle",Andhra Pradesh,4.2,900
spiritual,kumararama,"Kumararama",Andhra Pradesh,4.1,900
spiritual,chintala-venkataramana-temple-tadipatri,"Chintala Venkataramana Temple, Tadipatri",Andhra Pradesh,4.5,900
spiritual,annavaram-satyanarayana-temple,"Annavaram Satyanarayana Temple",Andhra Pradesh,4.5,900
spiritual,amararama,"Amararama",Andhra Pradesh,4.4,900
spiritual,ksheerarama,"Ksheerarama",Andhra Pradesh,4.2,900
spiritual,bhavanarayana-temple,"Bhavanarayana temple",Andhra Pradesh,4.2,900
spiritual,prasanna-venkateswara-temple,"Prasanna Venkateswara Temple",Andhra Pradesh,4.5,900
spiritual,devipuram,"Devipuram",Andhra Pradesh,4.5,900
spiritual,kurmanathaswamy-temple-srikurmam,"Kurmanathaswamy Temple, Srikurmam",Andhra Pradesh,4.8,900
spiritual,sri-lakshmi-narasimha-swamy-temple-antarvedi,"Sri Lakshmi Narasimha Swamy Temple, Antarvedi",Andhra Pradesh,4.5,900
spiritual,vedanarayana-temple-nagalapuram,"Vedanarayana Temple, Nagalapuram",Andhra Pradesh,4.3,900
spiritual,parasuramesvara-temple,"Parasuramesvara Temple",Andhra Pradesh,4.4,900
spiritual,mangapuram-venkatesvara-vishnu-temple,"Mangapuram Venkatesvara Vishnu Temple",Andhra Pradesh,4.7,900
spiritual,lakshmi-narasimha-swamy-temple-penna-ahobilam,"Lakshmi Narasimha swamy temple, Penna Ahobilam",Andhra Pradesh,4.6,900
spiritual,someswara-swamy-temple-appikonda,"Someswara Swamy Temple, Appikonda",Andhra Pradesh,4.6,900
spiritual,koneti-rayala-swamy-temple,"Koneti Rayala Swamy Temple",Andhra Pradesh,4.7,900
spiritual,kotappakonda,"Kotappakonda",Andhra Pradesh,4.1,900
spiritual,lakshmi-narasimha-temple-mangalagiri,"Lakshmi Narasimha Temple, Mangalagiri",Andhra Pradesh,4.7,900
spiritual,beeramgunta-poleramma-temple,"Beeramgunta Poleramma Temple",Andhra Pradesh,4.6,900
spiritual,sri-kodandarama-swami-devastanam,"Sri Kodandarama Swami Devastanam",Andhra Pradesh,4.5,900
spiritual,talupulamma-lova,"Talupulamma Lova",Andhra Pradesh,4.2,900
spiritual,pushpagiri-group-of-temples,"Pushpagiri Group of Temples",Andhra Pradesh,4.3,900
spiritual,kotasattemma-temple-nidadavolu,"Kotasattemma Temple, Nidadavolu",Andhra Pradesh,4.7,900
spiritual,veerabhadra-temple-pattiseema,"Veerabhadra Temple, Pattiseema",Andhra Pradesh,4.6,900
spiritual,swayambhu-sri-abhista-gnana-ganapathi-temple,"Swayambhu Sri Abhista Gnana Ganapathi Temple",Andhra Pradesh,4.7,900
spiritual,thiripurantakesvararar-temple-tripuranthakam,"Thiripurantakesvararar Temple, Tripuranthakam",Andhra Pradesh,4.3,900
spiritual,chengalamma-parameshwari-temple,"Chengalamma Parameshwari Temple",Andhra Pradesh,4.4,900
spiritual,gangamma-temple-dhenuvakonda,"Gangamma Temple, Dhenuvakonda",Andhra Pradesh,4.8,900
spiritual,koulutla-chenna-kesava-temple,"Koulutla Chenna Kesava Temple",Andhra Pradesh,4.6,900
spiritual,ramalingeswara-swamy-temple,"Ramalingeswara swamy Temple",Andhra Pradesh,4.1,900
spiritual,dibbesvarasvamipur-temple,"Dibbesvarasvamipur Temple",Andhra Pradesh,4.5,900
spiritual,siddalakona,"SiddalaKona",Andhra Pradesh,4.3,900
spiritual,sri-sunama-jakini-matha,"Sri Sunama Jakini Matha",Andhra Pradesh,4.2,900
spiritual,peddintlamma-temple-kolletikota,"Peddintlamma Temple, Kolletikota",Andhra Pradesh,4.3,900
spiritual,sri-talpagiri-ranganadha-swamy-temple-nellore,"Sri Talpagiri Ranganadha Swamy Temple, Nellore",Andhra Pradesh,4.7,900
spiritual,andhra-shiridi,"Andhra Shiridi",Andhra Pradesh,4.3,900
spiritual,sai-shiva-balaji-mandir-dharmapuri,"Sai Shiva Balaji Mandir, Dharmapuri",Andhra Pradesh,4.3,900
spiritual,sri-sri-nookambika-ammavari-temple,"Sri Sri Nookambika Ammavari Temple",Andhra Pradesh,4.8,900
spiritual,chowdeshwari-temple-at-nandavaram,"Chowdeshwari Temple at Nandavaram",Andhra Pradesh,4.4,900
